2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0906301,Robert Wahlberg,,,"producer (5 episodes, 2014-2019)",male,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0005531,Donnie Wahlberg,,,"executive producer (1 episode, 2014)",mostly_male,['Nom. Outstanding Unstructured Reality Program 2014']
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0672451,Henry Penzi,,,"producer (10 episodes, 2014-2015)",male,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm6150993,Jenny J. Glanville,,,"associate producer (2 episodes, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm3730413,Sarah Westropp,,,"segment producer / field producer (15 episodes, 2014-2015)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm2416026,Nikki Dosedel McMorrow,,,"senior producer (8 episodes, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1703834,Paulette Terry,,,"story producer (1 episode, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1184988,Archie Gips,"(50 episodes, 2014-2017)",,"executive producer / co-executive producer (58 episodes, 2014-2017)",male,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm6282181,Shirley Jackson,,,"line producer (1 episode, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm2324983,Brittany Graham,,,"senior field producer (18 episodes, 2014-2015)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0263233,Stan Evans,,,"story producer (57 episodes, 2014-2017)",male,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0000242,Mark Wahlberg,,,"executive producer (1 episode, 2014)",male,['Nom. Outstanding Unstructured Reality Program 2014']
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1161726,Brian Spoor,"(9 episodes, 2014)",,"co-executive producer (28 episodes, 2014-2015)",male,['Nom. Outstanding Unstructured Reality Program 2014']
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0236624,Rasha Drachkovitch,,,"executive producer (34 episodes, 2014-2019)",female,['Nom. Outstanding Unstructured Reality Program 2014']
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm3545701,Raymond Lisi,,,"associate producer (33 episodes, 2014-2016)",male,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm2254633,Melanie Fields,,,"segment producer (3 episodes, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm6256547,Joanna Whitney,,,"associate story producer / story producer (2 episodes, 2014)",female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm3101802,Kyle Crick,,,"story producer (6 episodes, 2014-2015)",mostly_female,[]
2014,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm5067582,Brittany A. Little,,,"supervising producer (27 episodes, 2014-2015)",female,['Nom. Outstanding Unstructured Reality Program 2014']
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0906301,Robert Wahlberg,,,"producer (5 episodes, 2014-2019)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0047060,Trevor Baierl,,,"co-executive producer (33 episodes, 2015-2016)",male,['Nom. Outstanding Unstructured Reality Program 2015']
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0672451,Henry Penzi,,,"producer (10 episodes, 2014-2015)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm3730413,Sarah Westropp,,,"segment producer / field producer (15 episodes, 2014-2015)",female,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1205785,Jeff Singer,,,"story producer (1 episode, 2015)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0251518,Darren Eichhorn,,,"co-executive producer / supervising producer / co-producer (58 episodes, 2015-2018)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1184988,Archie Gips,"(50 episodes, 2014-2017)",,"executive producer / co-executive producer (58 episodes, 2014-2017)",male,['Nom. Outstanding Unstructured Reality Program 2015']
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm2324983,Brittany Graham,,,"senior field producer (18 episodes, 2014-2015)",female,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0263233,Stan Evans,,,"story producer (57 episodes, 2014-2017)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm1161726,Brian Spoor,,,"co-executive producer (28 episodes, 2014-2015)",male,['Nom. Outstanding Unstructured Reality Program 2015']
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm0236624,Rasha Drachkovitch,,,"executive producer (34 episodes, 2014-2019)",female,['Nom. Outstanding Unstructured Reality Program 2015']
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm3545701,Raymond Lisi,,,"associate producer (33 episodes, 2014-2016)",male,[]
2015,tt3333880,Wahlburgers,(2014–2019),"
Reality-TV            ",2,0,nm5966510,James M. Wahlberg,,,"producer (47 episodes, 2015-2019)",male,[]
